,title,date,author,link,text
0,Serena Williams Launches a New Company That She's Been Working on for 6 Years,"Apr 4, 2024",Sherin Shibu,https://www.entrepreneur.com/business-news/serena-williams-launches-active-makeup-brand-wyn-beauty/472197,"
Serena Williams, tennis legend and founder of Serena Ventures, is entering the beauty space with a new tennis-ball-green-packaged makeup brand.Williams announced Wyn (pronounced ""win"") Beauty on Thursday, with 10 products designed for an ""active"" lifestyle in 91 total shades.""I think active beauty doesn't necessarily mean running a marathon or playing in the finals of the U.S. Open: everyone's life is active,"" Williams told People.Related: Serena Williams Pens Bittersweet Goodbye as She Announces Retirement from Tennis""I'm more active now than I've ever been,"" Williams continued. ""I wake up in the morning around 7 [a.m.] and I want to have a look that can last all day throughout all of my activities. And so it was really important for me to focus on things that could do that.""Serena Williams. Photo credit: Wyn Beauty



The line features a variety of products, from lipsticks to mascara to a skin tint with SPF. The items are vegan and cruelty-free, according to the company, and prices range from $18 to $29.The products are available on the Wyn Beauty website and at over 600 Ulta Beauty retail stores in the U.S. and Ulta.com beginning April 7.""MVP: Most Versatile Pigment"" lip and cheek tint, ""Featuring You"" skin tint with SPF 30, ""Nothing to See"" matte concealer, and ""Glideline"" waterproof liquid eyeliner. Photo credit: Wyn Beauty


The $30-and-under price point of Wyn Beauty is in the same ballpark as Selena Gomez's Rare Beauty, which is reportedly worth $2 billion.Related: Is Selena Gomez the Next Beauty Billionaire?Williams told People that the brand was six years in the making, and started before COVID, while she was still playing tennis professionally. She was able to focus more on Wyn after retiring from the sport in September 2022.""When I would travel to places 20 years ago before 40 shades of foundation existed, I had to be the biggest advocate for my makeup,"" Williams told People.Celebrity beauty brands crossed $1 billion in U.S. sales last year, according to industry tracker NIQ, with sales growth that outpaced the total beauty market.NIQ's report stated that ""given the sheer volume of celebrity Beauty launches, it's important for founders to have a clear purpose for starting the brand.""Successful beauty companies from celebrities are usually ones that clearly explain their ""why"" to customers, according to the report.Related: Serena Williams Calls Out Newspaper For Using Questionable Article Title and Wrong Photo: 'Do Better'
"
1,Billionaires Are Getting Ready for Summer With Wildly Spectacular Superyachts,"Apr 2, 2024",Madeline Berg,https://www.entrepreneur.com/business-news/billionaires-and-their-superyachts-are-ready-for-summer/472036,"
This article originally appeared on Business Insider. For many wealthy boat owners, a private spa is a must-have on board. A sauna is a nice touch. A Jet Ski or two makes days at sea way more fun. And if you don't have someone on board who can whip up a Michelin-star-worthy meal, you might as well stay on land.In the world of massive yachts, there's no such thing as too much. After all, if someone spends eight or nine figures to design the vessel of their dreams — or at least $500,000 a week to charter one — more is more.



""Yachting. It's not rational; it's emotional,"" Ralph Dazert, the head of intelligence at SuperYacht Times, told Business Insider at the Palm Beach International Boat Show, where dozens of superyachts — often defined as vessels over 30 meters in length — were on display.And while there are certain classic features, such as jacuzzis and bars, what superyacht owners want is evolving, insiders at the show said. That might mean more crew members, more space for helicopters, or more water toys, but might also include manicure salons and putting greens.


The massage room aboard the Talisman C, a $60 million superyacht for sale at the Palm Beach show. Courtesy of Burgess Yachts via BI""The bar of what is the baseline expectation has increased exponentially just over the last four or five years,"" Anders Kurtén, the CEO of brokerage Fraser Yachts, said. Clients are ""spending more time on the boat and really wanting to extend the lifestyle they lead on the shore.""A lot of this can be chalked up to the pandemic. Superyacht purchases and charters spiked as life and luxury travel on land screeched to a halt. While the market has moderated slightly, the number of superyachts on order — 1,166 as of September, according to Boat International's Global Order Book — is still above pre-pandemic norms.


""What the pandemic really showed is that the appetite for being out there at sea, sort of living the marine lifestyle, is still as valid as ever,"" Kurtén said.That means there's a lot of money on the water. The total value of the 203 superyachts over 30 meters delivered last year was $6.4 billion, according to data from SuperYacht Times. New custom builds from the world's most prestigious shipyards — Lurssen, Feadship, Oceanco, Benetti — can run into the hundreds of millions. Even used superyachts at the Palm Beach show cost as much as $75 million.And it's not just traditional buyers like retired wealthy couples looking for a place to relax or celebrities looking for a place to party away from the paparazzi. New clients are often younger and have families, so want areas to work and watch movies. They also want pricey water toys, access to fitness equipment, or even pizza ovens for picky eaters.The gym aboard the Nero superyacht has 360-degree views of the water and a number of cardio and weight machines. Courtesy of Burgess Yachts via BI""This would've never happened in the nineties,"" said Giovanna Vitelli, the vice president of the Azimut Benetti Group, the world's biggest producer of superyachts. ""You would go with your beautiful woman, Champagne — the idea of yachting was much more showing off with your jacuzzi and things like that.""Pure opulence has made room for function.When Benetti's Nabila set sail in 1980, its 50-person crew, gold-and-diamond-encrusted interiors, and lavish parties captured headlines and even inspired the Queen song ""Kashoggi's Ship.""(Seven years later, Donald Trump bought Nabila for $30 million, renaming her the Trump Princess.)""Life on board was considered very formal — big formal dining rooms, boats were high on the water, you would be segregated from the rest of the world,"" Vitelli said, remembering another client who insisted on a replica of the Sistine Chapel above the dining table.


The Nabila yacht, which launched in 1980, was emblematic of a more opulent era of superyachting. Courtesy of Azimut Benetti Group via BIBut the ostentatious, palatial-like interiors that used to be highlighted in yacht brochures have made way for lists of more functional features.Rather than esoteric novelties like an extra-large safe for rifles that one builder had to construct per a Russian yacht owner's request, the superyachts on display at the Palm Beach show featured basketball courts, saunas, and ice baths.


Owners want elevators and luxury gyms. Pampering options, be it a massage room, manicure station, or a professional-grade facial machine, are a dime a dozen. Some bathrooms have fancy Toto toilets, which can cost around $20,000.Sterns (that's the back of the boat) used to be built high to guard guests' privacy. Now, they're built as ""beach clubs"" — an open swim platform.The roomy bathroom of the Triumph, which costs $650,000 per week to charter, includes a steam room. Courtesy of Breed Media via BI


And what good is a massage room if no one on board can give one? Many superyachts can hold twice as many crew members as guests, if not more. One broker, representing a boat that didn't have a masseuse, said it could be quite a ""tricky"" issue because if a charter wants one, they have to find someone who can massage guests and ""pull their weight with the crew.""""It's not uncommon to look for a deckhand who can also mix a martini, play an instrument, maybe entertain the guests with singing, and ideally even give a massage,"" Kurtén said.Of course, a crew comes at a cost. Most are considered full-time employees, requiring salaries and benefits like health insurance. Captains, first mates, and chief engineers often make six figures a year. That's without tips; a charter guest will typically spend six figures on gratuities for the crew who worked during a weeklong vacation.


The Grateful, which costs $15.9 million, exemplifies the open feel of today's superyachts — particularly its ""beach club."" Courtesy of the Azimut Benetti GroupFor the superrich, there must be room for toys.It's not just the onboard amenities that count. What's known as ""toys"" in the industry — water slides, eFoils, Jet Skis, and underwater scuba diving jets — are popular, and costs range from merely hundreds of dollars (banana boats) to millions (submersibles, which are still popular despite the recent tragedy).""Tenders and toys, the sky seems to be the limit,"" Kurtén said. ""More is more.""If you can't fit all those toys in the yacht's storage space, you can just use another boat. Jeff Bezos' support yacht is a superyacht in itself, measuring 75 meters and costing tens of millions of dollars. (His main yacht, Koru, cost a reported $500 million.)


Support yachts are also faster, meaning the crew can get to a destination first and set up the Jet Skis, seapools, and the like, Dazert said. ""By the time the owner arrives on the main yacht, everything's set up, and he can go and have fun.""Modeled after J.P. Morgan's yacht, the Nero is available to charter for about $500,000 a week. One of its custom tenders is also pictured. Courtesy of BurgessEven tenders, the smaller vessel that brings guests from the ship to the shore, are getting glow-ups. The Nero, a 90-meter beauty available to charter for about $500,000 a week and modeled after J.P. Morgan's 1930s ship, has custom-built tenders to match the design. The most expensive ones often cost seven figures. Nero has three.


""It used to be a tender was a tender,"" Jeffrey Beneville, who handles yacht insurance at NFP, told BI. ""Now they're called limousine tenders. Think of an incredibly luxurious gondola that's got a hard top so nobody's hair gets mussed when they're being dropped off at the Monaco Yacht Club.""One thing that clearly hasn't changed in superyachting: showing off. If the boat next door at the marina has an indoor-outdoor cinema, it's natural to want one too. Ditto a wine cellar or helipad.""It's a bit of a celebration of your success in life, of wealth,"" Vitelli, whose company is behind the Lana yacht Bill Gates chartered for a birthday party three years ago, said. ""You push it a little more.""And that's a boon for yacht makers and brokers catering to the super-rich.""Our job is to make clients' dreams come true,"" Kurtén said.
"
2,"Lisa Vanderpump Says If You Want to Run a Business, Get Some Thicker Skin","Apr 1, 2024",Emily Rella,https://www.entrepreneur.com/business-news/lisa-vanderpump-is-not-leaving-las-vegas-opening-new-venues/471912,"
You don't have to watch Bravo to know Lisa Vanderpump.Sure, the Bravolebrity debuted as a ""Real Housewife of Beverly Hills"" in 2010 and spent nine seasons ""wearing the crown,"" but she also is a longtime restauranteur who owns and operates five restaurants including two in Las Vegas (Vanderpump Cocktail Garden and Vanderpump à Paris) and SUR Restaurant and Lounge in West Hollywood — the inspiration for ""Vanderpump Rules,"" which premiered in 2013 and is still in production (currently airing its 11th season).She also co-owns TomTom Restaurant and Bar and opened Wolf by Vanderpump in Lake Tahoe last month, which she says is more ""curated"" and ""bespoke"" with a menu crafted and changed for each season. And this summer, she's set to open Pinky's by Vanderpump, a 7,000 square-foot Art Deco-style restaurant in the iconic Flamingo Hotel on the Las Vegas strip.



     View this post on Instagram           A post shared by SUR (@surrules) In addition to the restaurants, Vanderpump also founded the Vanderpump Dog Foundation and beverage brands Vanderpump Wines and Vanderpump Vodka — all of which contribute to a massive Vanderpump empire.""I just have a lot on my plate,"" Vanderpump tells Entrepreneur. ""You know, it's exciting for me, I'm happier that way.""And then there's the Villa. Although the British native has lived in Los Angeles for decades, her latest show, ""Vanderpump Villa,"" which is slated to premiere on Hulu on April 1, takes viewers (and Vanderpump) to France, where cameras roll as the staff of the exclusive and luxurious Chateau Rosabelle, which Vanderpump and her team created at the famed French Château St. Joseph for three weeks, for work (and play) in the middle of the French countryside.


Vanderpump says the show is ""definitely complicated"" because it combines a dozen young people living and working together with guests checking in for their stay.     View this post on Instagram           A post shared by Château Saint-Joseph (Chateau Rosabelle - Vanderpump Villa) (@chateausaintjoseph) ""It's a beautiful show, and it's an immersive experience,"" Vanderpump says. ""It was a lot of fun, it's a little bit of escapism.""Related: He Owns 12 Nightlife Venues in NYC. Here's How He Stays OpenStill, immersive escapism is the bread and butter of all of Vanderpump's backed ventures — step into one of her restaurants and you'll feel as if you've been transported to another land of whimsy and magic, or as Vanderpump calls it, ""naughtiness.""For example, Vanderpump à Paris in Las Vegas, which was just voted the 11th most photographed restaurant in the U.S. by Yelp users, is situated next to the slot machines in Caesar's Palace, but once inside you're transported to the streets of France with umbrella chandeliers, marble countertops, and lush velvet finishings.


     View this post on Instagram           A post shared by Vanderpump à Paris (@vanderpumpparis) ""People don't pay enough attention to ambiance — lighting is key,"" she said.Vanderpump says she does not have an assistant and is ""hands-on with everything"" in her projects.Related: Bethenny Frankel on Her Approach to Business and Negotiating DealsAnother key to her growth is making each venue unique while also making the space an extension of who she is and what she would want for her own place. After all, as her ""Housewives"" Season 3 tagline said, life isn't all diamonds and rosé, but it should be.""Of course, I'm a producer — I want beauty, I want excitement. I want great music, I want extraordinary flowers, I want great tablescapes. But I would want that in my life anyway … It was always like that before the cameras were on,"" she says. ""You have to always bring your style to something, make it yours, and make it different. I don't like corporate things. I like the feeling of unique experiences.""


But life hasn't all been gardens and roses. Viewers watched as her friendships imploded on ""Housewives"" before she left the show, and the Covid pandemic was ""a nightmare"" for Vanderpump's businesses, she says.She had to shutter the doors of her beloved Hollywood hotspot (and first Los Angeles restaurant) Villa Blanca in March 2020 after 12 years in business, while her cocktail garden concept, Pump, shut its doors in 2023.For Vanderpump, being a reality star has led to a built-in customer base for her businesses, but it also comes with the added responsibility of millions of eyeballs on special media and the publicity that comes as a result of her (and her employees) being in the public eye.Sometimes that's to her benefit, and sometimes, not so much.""The competition is so tough out there, it's not for the faint-hearted,"" she said. ""You have to develop a thick skin. That's very, very important.""Still, there are a few rules Vanderpump sticks to when it comes to business. First, you have to love what you do.""I think that if you're really doing something that you love, your passion for that is your motivation,"" she said while adding that sometimes life can be like a game...of tennis.""If you don't like doing something, it's like playing tennis. If you like playing tennis, you're going to run for that ball just because you want to hit it,"" she mused. ""But if you're not motivated, you're not excited by what you're doing, then you don't put the energy into it. Whereas the things I do, I'm excited. I don't care how long I work. I don't care how hard I work. I will get it done.""


But in the end, it's all about staying ""focused.""""If things go wrong, you learn from it. There's the good, the bad, and the ugly, and everything really, isn't there,"" she said. ""Sometimes it's overwhelming ... If you really get going and get on it, you'll be surprised by how much you can accomplish.""
"
3,"This Entrepreneur Pranked Mark Cuban on National Television. The Shark Was So Impressed He Offered to Invest $640,000 — in Empty Boxes.","Apr 1, 2024",Amanda Breen,https://www.entrepreneur.com/starting-a-business/this-prank-on-mark-cuban-led-to-a-640000-offer-for-prank-o/471719,"
Ryan Walther, co-founder of prank gift box and gag gift company Prank-O, has had a passion for comedy from a young age. ""It goes back to when I was in third grade, and I saw David Letterman do Velcro Man,"" he tells Entrepreneur. ""Right then, I said, 'I want to do that.'"" Walther didn't ""become the next king of late night,"" but he did work at the satirical news outlet The Onion for more than 20 years.It was there that Walther met his co-founder Arik Nordby. Nordby would bring fake gift boxes to The Onion store, which always sold out fast. Walther saw potential in the product, and when a little bit of research revealed the plethora of gift-giving occasions in the U.S. — and that no company was the go-to brand for comedic gifting — the wheels continued to turn.Image Credit: Courtesy of Prank-O. Arik Nordby, left; Ryan Walther, right. 



""I felt that gifting had become obligatory and mundane,"" Walther says. ""Aren't parties supposed to be full of laughter? So at that moment, I sought to develop a brand that brought great comedy to gifting occasions and parties.""Related: 'Don't Follow Your Passion': Mark Cuban Shares the 'Worst Piece' of Business Advice He's Ever Received — And How Changing That Mindset Can Lead to Success


""[With] everything that we do, we want to make sure people are laughing.""Walther and Nordby launched Prank-O — ""a 21st-century gift company that delivers laughter and experience"" — in July 2013. The first set of boxes included the Crib Dribbler, ""kind of like a gerbil feeder [for] a crib""; the Wake & Bake Dream Griddle Alarm Clock; the Family Blankeez that covers up to eight people and even an SUV; and the Sizzl Bacon Scented Dryer Sheets.""[With] everything that we do, we want to make sure people are laughing,"" Walther says. Essentially, Prank-O gives consumers ""the keys to the car,"" he adds: Whoever shows up to the party with one of the comedic boxes in tow ""[is] going to be the hero, where they deliver the prank pack, and the whole room erupts with laughter and passes it around, and it's a ton of fun.""One of the business's earliest hurdles was explaining to potential retailers that there wasn't actually a product in the box. But once they were in on the joke, the ""light bulb"" went off — and ""they absolutely loved it,"" Walther says. Prank-O landed Urban Outfitters as its first account during the 2013 holiday season; Target, Kohl's, Walmart and numerous others followed.


Related: Turn April Fool's Day Into a Marketing Success With These Innovative Strategies""We came out in our RynArik uniforms and presented different prank packs that were positioned as RynArik products.""In August 2018, a producer from Shark Tank called Walther about appearing on the show. Walther initially shot the idea down, much to his co-founder's — and the producer's — surprise. When the producer called back to ask why he'd declined, Walther said he ""wasn't interested in selling the company in seven minutes."" The producer explained that there's a due diligence period wherein either party can back out of a deal without penalty, and Walther was on board, as long as Prank-O was able to stay ""on brand"" — and prank the Sharks.The producers loved the idea. ""We came up with a skit where our company was RynArik Technologies, technology solutions for tomorrow, today,"" Walther recalls. ""So we came out in our RynArik uniforms and presented different prank packs that were positioned as RynArik products. I was wearing a prank pack we brought to life: a magnetic plate that stuck to your head so your kids could eat a meal while they sat on your shoulders.""


Image Credit: Courtesy of Prank-O. Ryan Walther, left; Arik Nordby, right.The Sharks ""were confused,"" Walther says — then ""certainly became amused."" When the duo revealed themselves as the co-founders of Prank-O, the company behind empty gift boxes, Mark Cuban was impressed. Prank-O had done $10 million in sales since 2013 and was on track for nearly $3 million in 2018. Although Walther and Nordby initially asked for $640,000 for an 8% stake, Cuban negotiated $640,000 for a 25% stake. The deal didn't close after the due diligence period.Related: Humor Can Make You (and Your Employees) More Influential — If You Do It Right""The studio is underwater — nobody can really know that — with sharks circling above you,"" Walther quips. ""That kind of makes it a little more intense.""


""I'm an empty box baron. Not many people in this world sell empty boxes.""The Onion is a social commentary on news, and Prank-O is a social commentary on consumers, Walther says. To stay current and relevant, Prank-O is constantly innovating to keep up with ""the ever-changing times of products and technology."" It's about layering ""fresh"" parody on what's new in the marketplace, he adds.Image Credit: Courtesy of Prank-OThese days, Prank-O boasts a nearly six-figure email list with an open rate that can reach 60%. Still, marketing and distribution remain two of the company's most significant challenges. Many people simply aren't aware of the product, Walther says, and distribution in the gift space can be tough with Hallmark's and American Greetings' hold on the market. Selling through Amazon in addition to brick-and-mortar stores has been helpful, he notes.


Looking ahead, Prank-O has plans to ""bring the Prank-O-verse and its characters and inventors"" to life with a not yet disclosed media project, and next year, the company will launch Prank-O Labs, ""which will essentially bring brands to life on and around April Fool's Day"" — ""a great day to spread laughter.""Related: 5 Corny Jokes Will Get You Past Cold-Calling Gatekeepers""I'm an empty box baron,"" Walther says. ""Not many people in this world sell empty boxes. We navigated it pretty well by building a nice following and continue to come up with new styles that make people laugh and find their way into press coverage, which certainly helps. So overall awareness certainly grows year over year.""
"
4,"Karlie Kloss, Josh Kushner Announce Plans to Relaunch Life Magazine, 16 Years After Its Last Print Issue","Mar 28, 2024",Sherin Shibu,https://www.entrepreneur.com/business-news/karlie-kloss-josh-kushner-relaunching-life-magazine/471842,"
Karlie Kloss, founder of Kode with Klossy and 40-time Vogue cover model, and husband Joshua Kushner, managing partner of venture capital firm Thrive Global, are joining forces to revive Life Magazine about 16 years after its last print issue.Kloss is CEO of Bedford Media, a new media holding company that will take charge of operations for the new Life Magazine, including revenue and editorial strategy, according to a press announcement released on Thursday.""We see Life as an uplifting and unifying voice in a chaotic media landscape,"" Kloss stated. Joshua Kushner and Karlie Kloss. (Photo by Dia Dipasupil/FilmMagic)Kushner will take the role of publisher of the new Life Magazine.Related: Karlie Kloss Looks to These Female Founders for InspirationThe magazine will come back to both print and digital forms, with a Bedford Media representative telling the Los Angeles Times that the publication will ""most likely"" relaunch as a quarterly, scheduled for early 2025.Bedford Media acquired i-D Magazine in November; that publication is slated to start publishing print issues this fall.i-D laid off 10 members of its London staff earlier this week.Life launched in 1883 and gained recognition over the years for its photography, including Alfred Eisenstaed's photo of a sailor kissing a nurse in Times Square.Life has shut down and reopened multiple times since its founding, with its last print issue published in 2008.
"
5,Mark Zuckerberg Says This CEO Is the 'Taylor Swift' of Tech,"Mar 28, 2024",Emily Rella,https://www.entrepreneur.com/business-news/mark-zuckerberg-nvidia-ceo-is-the-taylor-swift-of-tech/471821,"
Meta CEO Mark Zuckerberg has friends in high places — and he holds them in even higher regard.In a photo posted to Instagram on Wednesday, Zuckerberg posed alongside Nvidia CEO Jensen Huang with the caption ""Jersey swap"" as the two traded jackets for the photo.Zuckerberg is wearing Jensen's signature fitted leather moto jacket and Huang is in Zuckerberg's brown shearling coat.     View this post on Instagram           A post shared by Mark Zuckerberg (@zuck) Nvidia, a tech software company that hit $2 trillion in valuation in February (more than Amazon and Alphabet), is manufacturing highly-coveted AI chips. Meta is expected to spend billions of dollars on roughly 350,000 Nvidia chips by the end of 2024 to help build out the company's AI infrastructure into the future.""We created a brand-new way of doing computing,"" Huang told CNBC's Jim Kramer earlier this month. ""Our technology is integrated into all these computer makers, and the world connects it, and that's the reason why Nvidia is everywhere. We're in every cloud, every data center.""Though Huang's company is making massive moves in the tech world, not everyone is familiar with him as a public figure. For example, one commenter on Zuckerberg's Instagram posted: ""I don't know who that is but I'm just glad you're having fun!""



Related: 'Life of a Girl Dad:' Mark Zuckerberg Rocks Face Gems and Beaded Bracelets at Taylor Swift ConcertBut Zuckerberg was quick to reply with some very high praise: ""He's like Taylor Swift, but for tech.""The Meta CEO is a known Swiftie, jamming out at The Eras Tour this past summer in Santa Clara, California with his three daughters, and wife Priscilla Chan.""Life of a girl dad,"" he captioned an Instagram post of the occasion, ripe with face gems around his eye.Related: Nvidia Becomes the World's Third-Largest Company
"
6,A Rare Piece of '80s Apple Nostalgia Owned by Steve Jobs Just Sold for a Record Price at Auction,"Mar 26, 2024",Emily Rella,https://www.entrepreneur.com/business-news/steve-jobs-apple-business-card-sold-at-record-breaking-price/471723,"
An Apple relic used by co-founder Steve Jobs fetched a massive amount of money at auction over the weekend.An Apple Computer business card from 1983 signed by Jobs with the original Apple rainbow logo and the address of the original Apple HQ at 10260 Bandley Drive in Cupertino, California sold for $181,183 through Boston-based RR Auction.The business card was said to be in ""extremely rare, perfectly graded"" condition, with Jobs listed as the Chairman Board of Directors. There's a faint stain on the front of the card and a tape stain on the back.



Related: Someone Just Paid $218,750 for Steve Jobs' Used Birkenstock SandalsRR Auction said it has auctioned off 10 Steve Jobs business cards but this was the oldest of the lot.


Tonight at @RRAuction, the record for the most expensive business card.This Steve Jobs signed card sold for $181,183. pic.twitter.com/GhgEA615KR— Darren Rovell (@darrenrovell) March 22, 2024""This offered Apple Computer business card represents our second from that elusive time frame, but it is made exponentially rarer by the presence of Jobs's bold, neatly placed signature,"" the auction house said. ""Less than five Jobs-signed Apple Computer business cards—from any period—have successfully passed PSA/DNA authentication.""The ""Steve Jobs and the Apple Computer Revolution"" auction also included an original Apple-1 computer signed by company co-founder Steve Wozniak that sold for $323,789, and an Apple computer from 1976 signed by Steve Jobs sold for $176,850.It's not the first time old items of Jobs' have pulled in an impressive amount at auction.


In 2022, a pair of Jobs' used brown suede Birkenstock sandals sold for $218,750 at an auction in New York, making them the most expensive pair of sandals ever sold at auction.Related: Apple Is Working Multiple Foldable Phone Prototypes: ReportApple had a relatively strong fiscal Q1 2024, noting that quarterly revenue had reached $119.6 billion, a 2% increase year over year.Apple was up over 7% year over year as of Tuesday afternoon.
"
7,'The IRS is Coming in Hot': Jason Tartick Says All Business Owners Should Do This 1 Thing Before Filing Taxes — Or Risk a Potentially Pricey Audit,"Mar 21, 2024",Emily Rella,https://www.entrepreneur.com/money-finance/jason-tartick-on-tax-mistakes-avoiding-audits/471463,"
Although Jason Tartick might have first made headlines and garnered an audience on Season 14 of ABC's The Bachelorette, he's carved out a place in the business world that's made him a trusted expert in the personal finance space — with or without a final rose.Tartick is the owner of five businesses (now including his own talent agency, Rewired Talent Management) and the host of one of Apple's top-rated business and money podcasts, Trading Secrets with Jason Tartick. The Wall Street Journal best-selling author of Talk Money to Me has a way of boiling down complex financial topics in a way that helps everyday people understand what they can do to improve their businesses, income and financial future.Entrepreneur sat down with Tartick, who is partnering with TurboTax this year, to discuss one of the most daunting tasks for entrepreneurs and individuals — filing taxes. Tartick offered advice on what to avoid, what to look out for and what to start doing today to maximize returns, both now and in the future.



Answers have been edited and condensed for clarity.Entrepreneur: What's the number one thing small business owners should focus on when starting the process of filing taxes?Jason Tartick: I think the biggest thing for small business owners is organization. There are so many statistics out there that showcase that when small business owners are unorganized, they're missing expenses, or they're missing opportunities to reduce their taxable income, which is just money not in their pockets. For small businesses and startups, it's critical. The big thing is that within five years, [about] 50% of startups in the United States go out of business, typically because of mismanagement and disorganization.


What's the first tangible step business owners should take to get and stay organized?I would recommend, first and foremost, QuickBooks to get bookkeeping in place. Small businesses [can] struggle with outsourcing to experts, so that's when they should use TurboTax Live Business, where they can file their taxes themselves, file an extension or file their taxes with an expert. The coolest thing about the experts is days, nights and weekends — they're available via FaceTime or a call for any questions they have.Related: 7 Advanced Tax Strategies for Self-Employed ProfessionalsIs outsourcing to an expert the best way to ensure that you're maximizing your tax return, both personally and for your business? How should people stay updated on what deductions they're eligible for?In tax law, change is the only constant — and we are seeing that in all forms of all metrics that connect to the economy, tax rates and just in general change to tax laws. So the problem is, if you're not working with an expert, you're not going to know what the closest or most relevant deduction is for your specific business or industry. America is so pro-business, and there are so many — I'll call them strategies, not loopholes — but strategies for individuals to take advantage of. There are even tax deductions in place for the size of your car, how much it weighs, what percentage of your house you can write off for office space, meals, business travel, mileage and depreciation of your car — there are things that business owners are spending money on every single day that they don't recognize as tax deductions. And because they're trying to do everything themselves and wear all the hats, they're missing out on those things. Outsource to an expert because it's so niche.Aside from trying to take everything on all at once and without help, what's another major mistake you see businesses and individuals make when filing their taxes?The biggest mistake I've seen with companies that are filing their taxes, and even individuals, is that they commingle personal and business expenses. Some people don't have a separate business card and a separate personal card, and they have no way of bookkeeping. So things that should be spent as personal expenses are being spent on business and vice versa. And the biggest issue with the success of these small businesses is managing the numbers. If your numbers aren't accurate, how can you manage them? How can you reduce your tax liability? How can you put yourself in a position to reinvest money to grow? It's always miscategorization of things due to unorganized expense management.


Related: Filing Your Taxes Is About to Get Cheaper in 13 States. Here's Who's Eligible.When it comes to the 2024 tax season specifically, are there any big changes to filing that people should be aware of?Let's look at last year, especially for individual returns, which are [due] coming up on April 15. Sixty-four percent of people who filed got a refund — and a refund of up to $2,700 on average. And we're still seeing so many people not even file their taxes, which is just absolutely crazy in today's world. The other thing we're seeing is that the IRS is putting hundreds of millions of dollars into auditing small business and personal tax returns. So, when I think about 2024 and the biggest change within taxes and the IRS, it's that the IRS is putting massive dollars into the audit. If you look at your past few years and things haven't been done properly, you are going to pay [for] it. The IRS is coming in hot; they're coming in hard, and they will be at people's front door when we least expect it.To avoid a not-so-pleasant run-in with the IRS, is there an ideal timeline you would recommend for people and businesses to start getting their ducks in a row for filing? How early should people be prepared?Every quarter you should understand where your books are, understand your financials and have all of your tax receipts and invoices for that quarter. When people wait for the full year, things fall through the cracks. There are also so many other deductions that can contribute to your retirement based on the time of the year. If you're contributing to your 401k or if you have a high-deductible health plan, for example, those cut-offs are in Q2 of this year. You're going to miss out on huge savings if you're not contributing to these pre-tax opportunities that will save you money and can be turned into investments. So we all think March 15, we think April 15, filing an extension to October 15 if we miss the deadline. And we think, ""That's it"" when it comes to taxes. But there are so many different dates and times throughout the year that we could be missing out on an opportunity to take pre-tax dollars and invest them and or qualify for certain expenses.
"
8,"Is There a Superior Diet for the Entrepreneur? The 'Father of Biohacking' Shares What He Eats for High Energy, Low Body Fat and Optimal Output","Mar 20, 2024",Elisette Carlson,https://www.entrepreneur.com/living/is-there-a-superior-diet-for-the-entrepreneur-the-father/470626,"
Biohacking Entrepreneur Dave Asprey landed a feature in Entrepreneur Magazine at the age of 26 wearing a T-shirt that read, ""Caffeine is My Drug Of Choice,"" shortly after he turned buttered coffee into a multi-million dollar business known as Bulletproof Coffee.Known as the ""Father of Biohacking,"" Asprey is also a four-time NYT Best-Selling Author, host of the top 100 podcast, The Human Upgrade, with over 350 million downloads, and eight-time Entrepreneur, with his latest company, Danger Coffee, a mold-free line of coffee that contains over 50 trace minerals, nutrients and electrolytes.The question gets asked a lot, is there a diet for the successful entrepreneur? While there is no definitive answer, Asprey shares a diet that has helped him maintain optimal health markers and build several businesses. Here, I ask Asprey about his diet and share some of his daily food, supplement and hydration habits.



      The rest of this article is locked.
    

      Join Entrepreneur+ today for access.
    





      Subscribe Now
          



      Already have an account? Sign In


 "
9,"Facebook Is Revamping One of Its Oldest, Most Controversial Features: 'Nature Is Healing'","Mar 19, 2024",Emily Rella,https://www.entrepreneur.com/business-news/facebook-revamps-poking-one-of-its-oldest-weirdest-tools/471412,"
When Facebook launched in 2004, it offered the ability to ""poke"" your friends to get their attention as a virtual nudge — and the feature has been debated ever since. Was it a nuisance or a low-key way to say hi?While it lost its visibility (and popularity) over the years, in celebration of Facebook's 20th anniversary, Meta is hoping to capitalize on nostalgia for the retro practice by bringing back the ease of ""poking.""And like the 20-year fashion cycle, it seems to be back in style. In a Threads post, Facebook revealed that there had been a 13x increase in poking over the past month.



  Post by @zuckView on Threads ""I poked Prisiclla, and now we're married,"" Meta CEO Mark Zuckerberg joked about his wife of nearly 12 years in response. ""Nature is healing.""Facebook told TechCrunch that in recent weeks, the social media platform has made it easier to find the informational page about poking easier, as well as adding a button to poke a person as soon as their name is searched on the platform.When users type ""poking"" or ""pokes"" into the Facebook search bar, the Poke page will surface.The company also said that over 50% of recent pokes came from a younger group of users aged 18 to 29.


Moreover, a recent report from the New York Times found that Gen Z has become more active on Facebook due to the platform's Marketplace feature, where users can buy and sell new and used goods without required fees or online transactions.Marketplace currently has over one billion monthly active users and per a 2022 Statista study, was the second most popular online destination for resold goods (eBay was first), even beating out Craigslist.
"
