,title,date,author,link,text
0,2 States Where Home Prices Are Falling Because There Are Too Many Houses and Not Enough Buyers,"Apr 26, 2024",Filip De Mott,https://www.entrepreneur.com/business-news/home-prices-are-dropping-in-florida-and-texas-heres-why/473314,"


  2 States Where Home Prices Are Falling Because There Are Too Many Houses and Not Enough Buyers
  
    Close to three-quarters of Florida homeowners noted rising insurance costs or changing coverage in a new report.
  





                  By          
            Filip De Mott
          
                                                    •
            
            
              Apr 26, 2024
            




          Share        


Copy


 






      Key Takeaways    



        Despite a US housing shortage, Florida and Texas have too much supply, Redfin said.
      


        The states accelerated construction to take advantage of pandemic-era demand.
      


        But many are now priced out, while Florida's rising insurance costs are pushing down demand.
      



















jodi jacobson/Getty Images via Business Insider
A housing development in Orlando, Florida.


 This article originally appeared on Business Insider. A lack of U.S. housing has fenced off most would-be buyers, but two states are dealing with the opposite problem — an overflow of homes.According to Redfin, Florida and Texas have properties stagnating on the market, as demand is shifting away from these areas.Cape Coral and North Port, Florida saw the country's biggest surge in homes for sale, with volumes up around 50% from a year ago in March. The number of homes also jumped 25% in McAllen, Texas, Redfin reported on Thursday.



Both states have been building more homes than in any other part of the U.S., in a race to make room for pandemic-era newcomers.""Two years ago, the North Port metro was one of the most competitive housing markets in the country because it was affordable for remote workers and there was a shortage of homes for sale, but none of those things are true today,"" local Redfin sales manager Eric Auciello said in the report.Instead, buyers are now finding themselves priced out, and price growth has slid as a result. Of the country's top 10 metros where sellers were most likely to slash listed prices, seven are located in these two states.""Out-of-town homebuyers no longer see Florida as a place to get amazing value. Now they're moving to North Carolina or Tennessee to get a good deal. Many local blue-collar workers have been priced out of homeownership, too,"" Auciello noted.


Adding to Florida's headwinds is a rising insurance crisis, with close to three-quarters of the homeowners noting rising insurance costs or changing coverage.This has become a growing concern for the national housing market, as worsening climate risks amplify costs to insurance providers. A September study from First Street calculated that, amid hiking premiums and the loss of coverage in certain areas, home values could significantly erode.""We're at an inflection point. A hefty insurance bill isn't always a big deal for a luxury buyer, but it can be a really big issue for someone buying a waterfront home on a smaller budget,"" Auciello said.Both markets are also exposed to the same strains as the wider housing environment. High mortgages, now at around 7%, are keeping many homeowners from upgrading to a better home.


Nationally, the stubborn mortgage highs have caused new listings to fall 6% month-over-month in March, marking the biggest drop since January 2022, Redfin said.Meanwhile, a shortage of homes has pushed the median US sale price 5% year-on-year, to $420,357. That's only 3% off the record-high price of $432,496.
 "
1,"Logan Paul's Energy Drink Company Accused of 'Forever Chemicals,' Excessive Caffeine in Class-Action Lawsuits","Apr 26, 2024",Emily Rella,https://www.entrepreneur.com/business-news/why-is-prime-being-sued-logan-paul-responds-to-allegations/473313,"
WWE wrestler and Prime Hydration co-founder Logan Paul has found himself in the middle of two class-action lawsuits that allege (separately) that Prime Hydration energy drinks contain more caffeine than advertised and that the beverages contain PFAS aka ""forever chemicals.""This week, Paul responded to the accusations on TikTok saying the lawsuits are based on ""zero evidence.""Why is Prime being sued?In an April 8 lawsuit filed in New York, Paul and Prime Hydration LLC co-founder KSI were accused of ""deceptive, and misleading practices"" after testing commissioned by the plaintiff's attorneys found that the 12-ounce cans of energy drinks contain between 215-225 milligrams of caffeine, instead of the 200 milligrams advertised.



The lawsuit states that the plaintiff purchased several of the blue raspberry-flavored Prime drinks in August 2022 and that she never would have done so had she known the true caffeine content. She's seeking $5 million from Prime.In a separate lawsuit filed in August 2023 in California, Prime is accused of containing PFAS, which are synthetic chemicals used in cleaning products, toiletries, and stain-resistant sprays that are not FDA-approved for consumption.


Per the lawsuit, PFAS was found through third-party testing that the grape flavor of Prime contains these chemicals. The plaintiff is seeking $5 million.How did Paul and Prime respond?In a TikTok video posted to Paul's account late Wednesday, which has since garnered over 15.3 million views, the influencer slammed the allegations and denied that any Prime products contain any non-FDA approved chemicals or substances.Paul clarified in the clip that the PFAS being referred to in the lawsuit are regarding the bottle that Prime is packaged in, not the actual liquid itself. 


@loganpaul Addressing the PRIME accusations #ForeverHydrated @PRIME ♬ original sound - Logan Paul ""This ain't a rinky-dink operation,"" Paul said. ""We use the top bottle manufacturers in the United States. All your favorite beverage brands... they use these companies. If the product is served in plastic, they make a bottle for them.""He then doubled down and called the lawsuit ""absolute bull"" and claimed that the third-party testing was invalid.


""They're claiming that Prime has 0.06 (parts per trillion),"" Paul said regarding the testing. ""But that's interesting because the EPA says anything under 1.1 (parts per trillion) can not be deemed as reasonably accurate. They don't have the right tools or resources to even prove what they're claiming.""Prime Hydration LLC did not immediately respond to Entrepreneur's request for comment on either lawsuit.Prime's products are manufactured and distributed by Congo Brands, which is based in Louisville, Kentucky.
"
2,ByteDance Would Rather Shut Down TikTok in the U.S. than Sell It: Report,"Apr 26, 2024",Sherin Shibu,https://www.entrepreneur.com/business-news/bytedance-would-rather-shutter-tiktok-in-the-us-than-sell-it/473305,"
Just after a bill that could potentially ban TikTok in the U.S. became law, the platform's Beijing-based parent company, ByteDance, publicly stated that it has no plans to sell.The law, which President Biden signed on Wednesday, gives ByteDance nine months to sell TikTok to an American buyer, with a possible three-month extension in the case of a pending sale. If ByteDance does not comply, TikTok could be removed from app stores by January 19, 2025.ByteDance made it clear on Thursday that if legal routes to fight the new legislation fail, it would rather shut down TikTok completely in the U.S. and remove the social media platform from app stores than sell it.



""Foreign media reports that ByteDance is exploring the sale of TikTok are untrue,"" ByteDance posted in a statement to Toutiao, a news aggregation app it owns. The post refutes a report by The Information that said the company was exploring options to sell, and ByteDance even attached screenshots of The Information's article in its rebuttal.Shou Zi Chew, CEO of TikTok. Credit: Anna Moneymaker/Getty Images""ByteDance doesn't have any plan to sell TikTok,"" the statement further read.Related: The TikTok Ban Bill Has Been Signed — Here's How Long ByteDance Has to Sell, and Why TikTok Is Preparing for a Legal BattleFour sources who spoke with Reuters on Friday said that TikTok's algorithms are foundational to ByteDance's business and that ByteDance would not sell its ""secret source"" of algorithms to competitors.Disentangling the algorithms from TikTok's U.S. assets before a possible sale would be extremely difficult and unlikely to happen, according to the sources.


ByteDance does not publicly reveal details of its overall financial performance, nor disclose how units within it like TikTok are doing financially, but sources close to the company told Reuters that ByteDance's annual revenue rose from $80 billion in 2022 to $120 billion last year.Though the U.S. contributed to a quarter of TikTok's overall revenue in 2023, TikTokers in the States only made up 5% of ByteDance's daily active users worldwide, per the same sources.Those insiders claim that shutting down TikTok in the U.S. wouldn't noticeably impact ByteDance's business.Related: Kevin O'Leary Wants to Buy TikTok — But Says It's Worth Much Less Than Last Year's ValuationThe TikTok ban bill passed due to national security concerns, which TikTok has long denied.TikTok's execs are turning first to the U.S. legal system to circumvent a possible ban, calling the law ""unconstitutional.""@tiktokResponse to TikTok Ban Bill♬ original sound - TikTok""The facts and the Constitution are on our side and we expect to prevail again,"" TikTok CEO Shou Chew stated Thursday in a TikTok.""Our community is also filled with seven million business owners who have built their livelihoods on TikTok,"" he added.
"
3,"A Vegan Restaurant Is Switching to Serving Meat, Saying Plant-Based Eating Isn't Enough to Save the Planet","Apr 26, 2024",Joshua Zitser,https://www.entrepreneur.com/business-news/vegan-restaurant-changes-mind-and-name-chef-will-serve-meat/473308,"


  A Vegan Restaurant Is Switching to Serving Meat, Saying Plant-Based Eating Isn't Enough to Save the Planet
  
    Several formerly all-vegan restaurants in Los Angeles have shifted to incorporating meat in recent years, citing financial factors.
  





                  By          
            Joshua Zitser
          
                                                    •
            
            
              Apr 26, 2024
            




          Share        


Copy


 






      Key Takeaways    



        Sage Vegan Bistro in Los Angeles is transitioning to serve meat, dairy, and eggs.
      


        The chef said she thought a vegan diet was best for the environment but had since changed her mind.
      


        The restaurant is instead supporting regenerative farming practices — a move condemned by PETA.
      



















DigitalVision/Getty Images via Business Insider
Sage Vegan Bistro in Los Angeles (not pictured) is rebranding to include non-vegan food on its menu.


 This article originally appeared on Business Insider. The chef of a Los Angeles vegan restaurant has announced that her restaurant is rebranding and transitioning to serving meat, dairy, and eggs.The chef, Mollie Engelhart, said that she thought a vegan diet was best when she started Sage Vegan Bistro but that she'd now changed her mind.Renamed the Sage Regenerative Kitchen & Brewery, the restaurant is instead set to focus on supporting regenerative farming practices, as Engelhart said in an Instagram video.



""That means that we will be shifting from an all-plant-based menu to a high-quality protein from only the highest-quality, most-integrity regenerative farms,"" she said.    View this post on Instagram           A post shared by Sage Regenerative Kitchen & Brewery (@thekindsage)The restaurant, which opened in Echo Park in 2011 before launching branches in Culver City and Pasadena, has cultivated a legion of plant-loving customers.But the Los Angeles Times reported that the revamped menu would soon feature ingredients such as beef, bison, fried eggs, and other non-vegan products, starting at the end of next month.


""To some, this may seem shocking or upsetting, but if you look at the last seven years of my life, and as I moved into regenerative farming to serve the highest-quality food to my customers, I started to learn so much about soil and nature,"" Engelhart said in the Instagram post.She told the LA Times, ""I think that the next step forward is regenerative agriculture, and for that to move forward, it needs to be in the zeitgeist, it needs to be in our everyday conversations.""""This is my way to contribute to that, to give people options,"" she added.Regenerative farming aims to address the climate crisis by restoring degraded soils and sequestering carbon, though opinions on its environmental impact vary.


A 2022 academic review by William H. Schlesinger, a former president of the Cary Institute of Ecosystem Studies, found that practices associated with regenerative farming weren't likely to lead to a ""large net sequestration of organic carbon in soils.""Schlesinger also noted that some practices even resulted in their own carbon-dioxide emissions to the atmosphere.Engelhart told the LA Times that she was being ""vulnerable"" in announcing the move and that she had braced herself for the ""vitriol"" to come.That pushback came quickly.


PETA, the animal-rights charity, accused the restaurant in an Instagram post of ""serving greenwashed and humane-washed meat, dairy, and eggs"" and described the shift as a betrayal to animals.""On Earth Day, no less!"" the post added.Jayde Nicole, a vegan restaurateur, described the shift as ""horrifying"" in a comment on Instagram, while Hannah Weseloh, a vegan influencer, likened the announcement to ""mourning a death.""Engelhart defended her choice and said she timed the announcement for Earth Day because ""we're doing this shift for humanity and the earth.""


She also told the LA Times that financial considerations influenced her decision, with the newspaper reporting that the restaurants had not been profitable since 2020.""My restaurants have been really struggling, like so many restaurants post-pandemic,"" Engelhart said.The LA Times reported that several formerly all-vegan restaurants in LA had shifted to incorporating meat in recent years, citing financial factors, with many others closing their doors entirely.Sage Regenerative Kitchen & Brewery didn't immediately respond to a request for comment from Business Insider. 
 "
4,"'Americans Just Work Harder' Than Europeans, Says the CEO of Norges Bank, the World's Largest Wealth Fund","Apr 26, 2024",Sherin Shibu,https://www.entrepreneur.com/business-news/norges-bank-ceo-nicolai-tangen-americans-just-work-harder/473262,"
The world's largest wealth fund has more than half of its equities invested in the U.S. and intends to stay invested.The reason? ""Americans just work harder,"" said Nicolai Tangen, CEO of Norway's $1.6 trillion oil fund Norges Bank.Tangen told The Financial Times on Wednesday that the fund is heavily invested in American businesses because there's a different business mindset and work ethic in the U.S.



""You go bust in America, you get another chance,"" Tangen told the FT. ""In Europe, you're dead.""Nicolai Tangen, chief executive officer of Norges Bank. Photographer: Chris Ratcliffe/Bloomberg via Getty Images""I should be careful about talking about work-life balance, but the Americans just work harder,"" he said. Tangen also noted that Norges Bank would ""stay invested"" in American companies for the long term.Related: Samsung Makes 6-Day Workweeks Mandatory for Executives, Company Enters 'Emergency Mode'U.S. workers do clock in longer hours than employees in Norway, where Norges Bank is based. According to the latest data from the Organization for Economic Cooperation and Development, the average number of hours worked annually in the U.S. was 1,811 in 2022, nearly 400 hours more than Norway's 1,425 average hours worked over the same period.


U.S. employees also outworked employees from the U.K., France, Germany, Ireland, and many other countries, veering higher than the overall average.But working longer hours might not be something to boast about. A 2021 study from the World Health Organization and the International Labor Organization showed that working long hours could impact long-term health — and pose more of a danger than occupational hazards.The study found that working more than 55 hours per week led to a 35% higher risk of stroke and a 17% higher risk of heart disease.Related: Elon Musk Slams Twitter Employees With Ultimatum: Prepare to Work 'Extremely Hardcore' or Leave by Thursday


Moreover, working extra hours may not lead to increased output: A University of California-Berkeley study conducted over five years found that job performance tends to plateau after reaching a 50-hour workweek threshold.""Think about the profound implication of these findings: the whole entire premise of the world's work ethic—that harder work equates to better results—is basically wrong,"" the study's author wrote.Tangen also noted in the FT interview that American companies are creating and growing technology quicker than their European counterparts, a trend he called ""worrisome.""Heightened innovation could be a byproduct of longer hours or other factors, like U.S. culture, its population, and the systems it has in place to support innovation.


Related: Goldman Sachs CIO Says Coders Should Take Philosophy Classes — Here's Why
"
5,Southwest Airlines CEO Says the Company May Start Assigning Seats,"Apr 25, 2024",Emily Rella,https://www.entrepreneur.com/business-news/southwest-airlines-may-be-changing-its-boarding-process/473264,"
Southwest Airlines is well known for its chaotic boarding process, thanks to the company's policy of not having passenger seat assignments — but that could soon change.On Thursday, the airline's CEO, Bob Jordan, told CNBC about potential changes coming to the airline after a rough Q1 2024 earnings report that has the airline slashing growth plans after posting a loss of $231 million.""We're looking into new initiatives, things like the way we seat and board our aircraft,"" Jordan told the outlet. ""Customer preferences do change over time.""Related: Southwest Airlines makes big operational changes after 2024 financial reportDue to ongoing trouble with Boeing, Southwest said on Thursday that it now plans to only receive 20 Boeing 737 Max 8 aircraft as opposed to the 46 it initially expected.



In an attempt to cut costs, the airline is offering voluntary time off and expects to end 2024 with 2,000 fewer employees than it did at the end of 2023.""The recent news from Boeing regarding further aircraft delivery delays presents significant challenges for both 2024 and 2025,"" Jordan said in a company release. ""We are reacting and replanning quickly to mitigate the operational and financial impacts while maintaining dependable and reliable flight schedules for our Customers.""However, the airline still put up $6.3 billion in Q1 operating revenue, the highest Q1 operating revenue in the company's history and a 10.9% increase year over year, though it still missed analysts' estimates.Related: Southwest Airlines Debuts New 'Thin' Seats, No Video Screens


Southwest also announced that it would no longer operate in a slew of airports effective August 4, including Bellingham International Airport, Cozumel International Airport, Houston's George Bush Intercontinental Airport, and Syracuse Hancock International Airport.The airline will also ""significantly restructure other markets,"" including capacity reductions in Hartsfield-Jackson Atlanta International Airport and Chicago O'Hare International Airport.Southwest Airlines was down around 7% in a 24-hour period upon the news of the earnings report as of Thursday afternoon.
"
6,These 'Expressive Avatar' Deepfakes From a Billion-Dollar AI Startup Look Scary Real — Here's Who's Already Using the Technology,"Apr 25, 2024",Sherin Shibu,https://www.entrepreneur.com/business-news/ai-clones-get-human-emotions-synthesia-deepfakes-look-real/473241,"
Is a human speaking behind the camera or an AI clone? A startling innovation from a unicorn startup backed by Nvidia makes it almost impossible to tell the difference.AI startup Synthesia, which achieved unicorn, billion-dollar-valuation status last year, released new technology on Thursday called Expressive Avatars; the world's first AI digital clones capable of producing human facial expressions and the right tone of voice from written prompts.The technology starts with an AI avatar, which can be customized to reflect real faces.Photo Credit: SynthesiaThe AI makes a digital copy of a person based on footage recorded through their webcam or at a certified studio. It can also clone the person's voice to infuse into their digital likeness.



Those wary about creating an AI avatar that takes on their face and voice can opt instead for one of the more than 160 preloaded AI avatars that Synthesia has in its database.Related: 'This Is a Serious Problem': Mr. Beast Slams AI DeepfakesOnce a user creates or selects an AI avatar, they just have to do one more thing: Write what they want their digital selves to say.In a demo seen by CNBC, a user wrote ""I am happy. I am sad. I am frustrated."" and had the AI-generated digital clone read the text. The avatar conveyed facial expressions and tone associated with happiness when speaking the text prompt ""I am happy"" and changed its inflection appropriately when saying ""I am frustrated."" The tone matched the words.


With an AI clone and a written prompt, a free user can generate 36 minutes of personalized videos in more than 120 languages every year. Paid plans go up to $67 per month for up to 360 minutes of video per year or unlimited minutes of video for businesses that opt for an enterprise plan.Synthesia is a startup that major companies are using behind the scenes. Zoom, Xerox, Microsoft, and Reuters are all internally using Synthesia's programs. Synthesia CEO Victor Riparbelli told the MIT Technology Review that 56% of the Fortune 100 were using the technology.Synthesia markets the technology as a way to create expressive digital avatars for corporate training and presentations. For example, Zoom designers created sales training videos in Synthesia in 90% less time than it took human beings to create the videos.


Related: JPMorgan Says Its AI Cash Flow Software Cut Human Work By Almost 90%""Zoom's subject matter experts no longer need to record themselves, freeing up 15-20 hours each month to work on their actual job,"" the Synthesia website reads.Still, the ability to create scary-good deepfakes, or AI that clones and manipulates voices, likenesses, or other aspects of a human being without their permission, can lead to misuse.Last month, Tennessee became the first US state to pass legislation protecting music industry professionals from deepfakes.
"
7,Viral Chick-fil-A Employee Quits After Reportedly Being Told to Stop Posting Reviews of the Food and Drinks,"Apr 25, 2024",Emily Rella,https://www.entrepreneur.com/business-news/viral-chick-fil-a-worker-quits-told-to-stop-posting-reviews/473254,"
A viral TikTok influencer who doubled as a Chick-fil-A team member has revealed that the chicken chain asked her to stop posting videos of staff meals while on shift — so she quit.Miriam Webb, who has over 121,000 followers and 3.8 million likes on the platform, first started posting videos during her shifts back in December, where they quickly went viral. Webb would what she would eat as part of the free staff meals with a humorous flair. She began each video with her signature phrase: ""It's a great day at Chick-fil-A and today I'm gonna show you what I get on my employee meal."" 



@mirithesiren This is a Honey Mustard Lovers Dream! @Chick-fil-A #fyp #chickfilahacks #chickfilasauce #chickfila #chickfilaemployee #freemeal #freefood #curlyhair #blackgirl #honeymustard ♬ original sound - mirithesiren 


But her days of posting menu hacks and lunchtime creations came to an end when she was reportedly told by upper management and corporate PR that she was violating a policy in the employee handbook (though she did not specify which one).In a video on April 15, Webb told viewers they said she was violating company policy and that the chain was ""not willing to make an exception"" for her success. (The meeting followed one of Webb's videos that garnered over two million views reviewing the chain's new cherry drinks.) @mirithesiren Chick-fil-A Corporate has asked me to stop making content. I'm sorry you guys :/ Thank you for all the support and love but an era has ended. ""The postings on this site are my own and do not necessarily reflect the views of TC&Js Enterprises, Chick-fil-A Whittwood, nor Chick-fil-A, Inc."" #fyp #chickfila #chickfilaemployee #chickfilasauce #chickfilahacks #curlyhair #blackgirl ♬ original sound - mirithesiren ""I want to make clear that this was not a punishment. It wasn't that I did something wrong in my videos or said something in my comments that caused them to say no more videos,"" she told viewers. ""This was something that they didn't know I was doing.""She noted that corporate found the videos ""funny and engaging"" but still had to ask Webb to stop making the content for violating rules. She said that she asked the brand to ""collab"" but was still met with opposition.""I respect their decision. And all I can do now is adapt,"" she told viewers.


According to Business Insider, she handed in her notice on Monday and plans to focus on becoming a full-time content creator in the food space, already posting videos reviewing food from rival Shake Shack.Webb said that Chick-fil-A is allowing her to keep her videos on her profile and that she isn't angry with the company for their decision at all, calling the journey to becoming a content creator a ""beautiful experience.""Chick-fil-A did not immediately respond to Entrepreneur's request for comment.
"
8,Mark Zuckerberg Warned Investors That Meta's AI Investment Won't Pay Off Immediately,"Apr 25, 2024",Lloyd Lee,https://www.entrepreneur.com/business-news/meta-stock-falls-zuckerberg-says-ai-investments-take-time/473247,"


  Mark Zuckerberg Warned Investors That Meta's AI Investment Won't Pay Off Immediately
  
    Meta's CEO told shareholders during the Wednesday earnings call that Meta's stock volatility is par for the course for any new project.
  





                  By          
            Lloyd Lee
          
                                                    •
            
            
              Apr 25, 2024
            




          Share        


Copy


 






      Key Takeaways    



        Meta's stock tumbled about 16% after trading hours despite posting better-than-expected Q1 results.
      


        The company reported a lackluster revenue forecast along with deep investments in AI.
      


        Making money off of AI will take time, Mark Zuckerberg told investors on Wednesday.
      



















Getty Images News | Getty Images via Business Insider
Meta CEO Mark Zuckerberg told investors that it will take time for its AI bet to pay off.


 This article originally appeared on Business Insider. Despite posting record revenue for the January-March quarter, Meta's stock is being bogged down on Wednesday by the company's increasing investments in AI.Meta reported a 27% year-over-year increase with $36.46 billion in sales for Q1, beating analysts' forecasts.Yet, shares for Meta tumbled about 16% after trading hours on Wednesday following the company's first-quarter results.



Meta, the parent company of Facebook, Instagram, and WhatsApp, forecasted that its revenue for the second quarter will fall in the range of $36.5 billion to $39 billion. Analysts estimated the company would see revenue closer to $38.24 billion.A second aspect of Meta's report that's clouding the first-quarter performance results is the company's massive investments in AI, which CEO Mark Zuckerberg said will be necessary before the company can expect to see major returns.Meta said that it expects capital expenditures for 2024 to fall in the range of $35 billion to $40 billion, which is higher than the $30 billion to $37 billion expectation, as it continues to invest in infrastructure for artificial intelligence.Zuckerberg told shareholders during the Wednesday earnings call that Meta's stock volatility is par for the course for any new project or feature the company was working on that wasn't immediately generating revenue. Meta's investment in AI is no different, Zuckerberg said, but the CEO cautioned that the returns for artificial intelligence will take some time.


""Historically, investing to build these new scaled experiences in our apps has been a very good long-term investment for us and for investors who have stuck with us. And the initial signs are quite positive here too,"" he said. ""But building the leading AI will also be a larger undertaking than the other experiences we've added to our apps and this is likely going to take several years on the upside once our new AI services reach scale.""In the lead up to the first-quarter results, Meta launched its latest version of its chatbot, Llama 3, which will power the company's new AI assistant, Meta AI.Zuckerberg said that the AI assistant will be integrated into many of Meta's products, including Instagram and Facebook.Meta said that Llama 3 is the ""most capable"" open source model out there, but as Business Insider's Hasan Chowdhury reported, the tool has yet to beat ChatGPT 4, OpenAI's language model that was released last year.


A Meta spokesperson declined to provide comment.
 "
9,Mark Zuckerberg Only Made $1 in Salary in 2023— But Earned Over $24 Million in 'Other Compensation',"Apr 25, 2024",Emily Rella,https://www.entrepreneur.com/business-news/what-is-meta-ceo-mark-zuckerbergs-salary-security-costs/473242,"
A new filing with the Securities and Exchange Commission revealed that Meta founder and CEO Mark Zuckerberg only made a $1 salary in 2023 — but he received an additional $24.4 million in ""other compensation.""This makes Zuckerberg, on paper, the lowest-paid employee at the company. The median salary for one of Meta's 67,000 employees is $379,000.The SEC filing stated that much of the ""other compensation"" mentioned was used towards security costs for Zuckerberg, though the company did not clarify exactly how much.



Related: Mark Zuckerberg's Net Worth Surged $54 Billion in 2024Zuckerberg's total compensation is down around $3 million from 2022 when it totaled $27,110,417, per the filing.


The proxy filing also states that the ""all other compensation"" category includes security ""at his residences and during personal travel"" and ""costs of private aircraft for personal travel"" in addition to the security program the company has put in place.""We believe that Mr. Zuckerberg's role puts him in a unique position: he is synonymous with Meta and, as a result, negative sentiment regarding our company is directly associated with, and often transferred to, Mr. Zuckerberg,"" the filing states. ""Mr. Zuckerberg is one of the most recognized executives in the world, in large part as a result of the size of our user base and our continued exposure to global media, legislative, and regulatory attention.""Related: Meta's Top Influencer Is Its CEO, Mark ZuckerbergZuckerberg has been receiving a $1 salary since 2013, which hypothetically means he's only made $11 in salary over 10 years. The filing was revealed just weeks before Meta's annual shareholder meeting, which is set for May 2.


As of Thursday morning, Zuckerberg's estimated net worth was $175 billion.Meta is down over 12.31% in a 24-hour period.
"
