Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Michelle De Leon,Female,2024-04-13,"Could you wear this hairstyle to work?  This might have been what we could have looked like if the c*lonial catastrophe didn’t happen.I personally can wear this hairstyle, perhaps because I work in the media. However I don’t see lots of women rocking these kind of styles even in the creative industries. This hairstyle now takes boldness to wear, especially in business. But this used to be our norm. We shouldn’t need to be brave to be ourselves. What is the biggest barrier?❌ Self-regulation ❌ Status quoWe talk about stepping out in business or being outside the box. Your hair can make a statement instead of conforming…This was shared on Instagram by 4CHairAfrica.Abi Adamson “The DEIB Ajagun”🪬 Myriah Hampton Tashara Parker, MA Paige Lewin 🌐Gloria Tabi #hair #african #womeninbusiness",184,54,8,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2024-02-27,This is major. How do I show up in 2024?,163,1,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2024-04-23,"My daughter turned 18 yesterday! I’m not allowed to post without her permission shh don’t tell her. She was my inspiration to create World Afro Day® I wanted her to grow up embracing her Afro hair and every barrier broken down that told her that her hair wasn’t good enough in every area of life. I love this young woman and it’s been a pleasure raising her. I hope that there are people out there that want to change workplaces for the next generation too.I made a promise to myself this year that the whole of me would show up on LinkedIn. I am a mother, child of God, carer, TV Producer, founder, CEO, daughter, friend, sister, colleague, landlord, global influencer and leader… Carol Pyke taught me that the whole of me walks into every room, I am not one dimension, I am multidimensional. Ponder: do parents especially mothers feel comfortable about speaking about their kids on LinkedIn? Mark Cuban on Shark Tank was really open about his kids learning through business. I still second guess whether to post about motherhood…but this is a happy moment I wanted to share. Georgina Wilson FRSA",137,50,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2023-09-27,"What a fitting end to my first week of Black History Month. This is my day job at ITV Good Morning Britain and I got to feature another great business Soul Cap Tokunbo Ahmed Michael Charles Chapman doing great things for the community and the film was presented by the multi talented Radzi Chinyanganya.Swimming is a really good example of what works for the majority of swimmers was not welcoming or inclusive of people with Afro hair. It’s the same in business, education and nearly all aspects of society. What could you learn from attitudes in swimming about your own attitudes in business?",136,9,2,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2024-04-13,"Would this hairstyle close the deal?I think I would be mesmerised by whatever she was selling! Wouldn’t it have been great if we had been taught to rock our Afros at work like this? This style is so simple and effective but statistics show that we could be discriminated against because of our natural hair. However, I am a firm believer that what is for you cannot be taken from you.There is power in being an original. What if millions of girls and women had grown up with hair commercials like this?Afros in the workplace?✅ YES❌ NOPosted on Instagram by @ivonenum Myriah Hampton Paige Lewin Tashara Parker, MA #womeninbusiness #worldafroday",127,65,7,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2023-04-27,"NEWS ALERTHave your say on the news about Afro hair in the workplace. Interviews are filming next week with stories from all regions and all spaces of the UK! Afro hair is professional but workplaces still have to catch up. Tell them about your challenges of wearing your natural hair or Afrocentric hairstyles in the workplace. Please share and respond to this post with your name and region. Let's change the headlines about hair discrimination! Men and women email charlotte.horner1@itv.com subject World Afro Day Akima Paul Lambert Prof. Jonathan A.J. Wilson PhD DLitt Prof. Jonathan A.J. Wilson PhD DLitt Jenni Asiama Emmanuel Asuquo - TV Financial Adviser Jane Powell Rachael Jones CMgr FCMI Scarlette Douglas Marverine Cole FRSA Georgina Wilson FRSA Denese Chikwendu, MAPM, CertCoach, MA, BA (Hons) Paulette Watson MBA Global Tech Disruptor Sabrina Clarke Sabrina Ben Salmi BSc FRSA Chioma Fanawopo Nyasha Daley Dianne Greyson Thought Leader, Author, Speaker Vivian Acquah CDE® Maria Rooney Toks Coyle Samantha Fray Laura Henry-Allain MBE (She/her) Dwain Reid Sophia Ukor Sheila Freeman (She/her) Shereen Daniels 🇬🇧🇯🇲🇬🇾 Yewande Akinola MBE FIET HonFREng Dr. Youmna Mouhamad, PhD (Raising EIS/SEIS) Zena C.#change #share #professional #afrohair",111,26,25,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2023-07-27,"Sending some love to Halle Berry looking ‘beauty ‘fro.’ She has just posted this and told the haters to complain to her man, who loves her look. I remember when she was pulled apart on the red carpet when she rocked a natural style, people posted such hurtful comments and my heart went out to her. I am glad that she wants to show this side of her hair again because too often our hair is criticised if everything isn’t sleek and smooth. We can rock it like this too and love the gift of versatility. Anyway actresses experience so much scrutiny in their profession, it would be great to support them because some of them are really flying the flag for our natural hair.Our hair is excellent, professional and beautiful. Are your ready to change your industry 15th September World Afro Day - Workplace? Link in bio. Tashara Parker, MA Akima Paul Lambert Prof. Jonathan A.J. Wilson PhD DLitt",81,2,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2024-03-27,"I grew up without a mother…and I still don’t have a mother.❌ No she is not dead but this post isn’t about her…✅ I have some amazing news to share about being a mother (you may already know this but I didn’t).Mother’s Day gives me a lot to reflect on each year and I am grateful for the amazing experience of raising this beautiful soul Estelle M. Despite a tough financial climate Brits were projected to spend £1.7bn on Mother’s Day this year an increase of 1.1%. There is a massive commercial focus on this day but for most it’s a deeply personal time and especially those without their mothers or have never been able to become mothers and those still trying to be one, it has mixed emotions.There is always something to learn in life and I love new information that makes you think about something familiar in a whole new way. When I found some new information about motherhood on social media my journalist training kicked in. Is rhis really true? So I did some more research and this is what I found:✅ The fetus transfers cells to the mother not just mother to fetus✅ Cellls from the fetus can stay in the mother for decades! ✅ Cells from the fetus go to sites of injury or disease in the mother to help! Wow I was just blown away by this information you can read more here. https://lnkd.in/ec-s6AfJScience can often give us facts but they are not so good at explaining why. For me, this fact had me in awe that God put this design feature into pregnancy, a wonderful exchange between mother and child on a cellular level. It’s up to us to keep the exchange going. Keep learning and I hope you had a great Mother’s Day.Shout out to #linkedincommunity mums Paulette Watson MBA Global Tech Disruptor Dr. Patti O'Brien-Richardson Akima Paul Lambert Denese Chikwendu, MAPM, CertCoach, MA, BA (Hons) Georgina Wilson FRSA Gloria Tabi Sarah-Jane Crawford Jane Powell Dr. Jacqueline Harding - Vallance #learning #mothersday",80,24,3,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2023-04-27,"SAVE THE DATE 1pm BST, June 7, 2023.I'm super excited to be finally be able to speak about how you can be a part of World Afro Day 2023. This is the time to turn history in our favour!",79,20,33,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
Michelle De Leon,Female,2023-04-27,"Liberte, egalite, fraternite!One MP Olivier SERVA is putting forward a bill to end Afro hair discrimination in France! This is great to see because change needs to happen and France has the largest population of African descendants in Europe. Estimates there are 3-5 million Black people but France refuses to collect racial data so will they acknowledge hair discrimination?Anyone who doesn’t yet understand Afro hair discrimination, please reflect that African descendants need laws about our hair to be considered equal human beings! This liberation movement is growing around the world. Lawmakers and business leaders are being asked to be part of change. Your thoughts Prof. Jonathan A.J. Wilson PhD DLitt Akima Paul Lambert Jane Powell D. Wendy Greene Patti O'Brien-Richardson, PhD Emmanuel Asuquo - TV Financial Adviser Are changes happening in your workplace? #change #leaders #france #blackhair #afrohair",79,12,6,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAM63CEB4FijLi16qxpVM7kjCbqjwBoAxHs&keywords=michelle%20de%20leon&origin=CLUSTER_EXPANSION&position=0&searchId=e7d954d0-210f-4ba8-b997-6b172d522ca3&sid=O)f&sortBy=%22date_posted%22
